"CAS","Ready_Biodeg","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"103-65-1","RB",2.61489994009295,152.94909575264,6.52709773749546,5.80096490832122,5.80096490832122,4.43185165257814,3.47134377430278,3.47134377430278,2.23559855965349,2.23559855965349,1.3814997966723,1.3814997966723,0.93335237243717,0.93335237243717,0,0,0,0,0,0,18.405094737549,0,0,37.2555725419987,0,120.093900384,1.11111111111111,1.77777777777778,2.33333333333333,0.333333333333333,-0.78,9,108.099,145.166536673353,6.34165450121655,3.28591348619666,1.88354678482389,56.5262294626868,2.20138888888889,0.0650654381445557,2.20138888888889,-0.0281497984879188,1.20916666666667,0.0281497984879188,1.20916666666667,-0.0650654381445557,2.6391,40.437,120.195,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,43.6763941649247,11.984273114623,0,0,1,0,0,0,0,0,19.7653804455426,0,35.895286834005,0,0,0,0,0,0,0,6.42082162292601,0,18.9080103143136,30.3318353423081,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0.5624916701882
"103-83-3","NRB",2.58728718515481,179.179571416676,7.39734122549854,6.54107172263464,6.54107172263464,4.7876937002347,3.47489195013299,3.47489195013299,2.72338157019554,2.72338157019554,1.34162661392938,1.34162661392938,0.948568198184747,0.948568198184747,0,0,0,0,0,6.54475640591258,5.563451491697,0,6.06636706846161,43.2607219700513,0,135.104799416,1.1,1.7,2.2,0.333333333333333,-0.82,10,122.106,195.625462016301,7.28893246187364,3.37379418268631,2.1939048454146,62.2860631328902,2.16203703703704,0.305146481843765,2.16203703703704,0.0227140589900286,1.02861111111111,0.0227140589900286,1.02861111111111,-0.305146481843765,1.7482,43.833,135.21,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,0,54,4.89990973085048,0,0,0,0,0,0,0,0,0,30.3318353423081,19.6587954570514,6.54475640591258,0,1,0,0,0,4.89990973085048,0,6.54475640591258,14.0953439653544,35.895286834005,0,0,0,0,0,0,18.9952536962049,6.54475640591258,0,5.563451491697,30.3318353423081,0,0,0,3.24,0,0,0,0,0,0,0,0,0,19.1666666666667,0.596821421875886
"104-42-7","RB",1.8705436725321,301.971251179749,13.7613022561775,12.6649259390002,12.6649259390002,9.32569850269549,8.17070251142055,8.17070251142055,5.67356213913666,5.67356213913666,3.79872441673653,3.79872441673653,2.50086505487874,2.50086505487874,0,0,0,0,0,5.68738627468356,76.1924893438831,0,12.1327341369232,19.0564713366138,5.73366747716218,261.245649992,0.684210526315789,1.15789473684211,1.68421052631579,0.666666666666667,-0.98,19,230.205,20036.717971323,16.0754938956715,10.8982416384814,8.69028456429064,119.150599189269,5.67987008217071,0.398728562367499,5.67987008217071,0.0313675979799462,0.867428704648239,0.0313675979799462,0.867428704648239,-0.398728562367499,5.73220000000001,86.4024000000001,261.453,2,1,0,0,0,1,0,1,1,1,1,0,11,0,0,0,108,5.73366747716218,0,0,0,0,0,0,0,0,0,76.843865942948,30.5378288744722,5.68738627468356,0,1,0,5.68738627468356,0,0,0,77.5527750518768,5.73366747716218,29.8289197655434,0,0,5.73366747716218,5.68738627468356,0,0,0,6.42082162292601,0,76.6954049206477,24.2654682738464,0,0,0,26.02,0,0,0,0,0,0,0,0,0,33.8333333333333,0.399176811090719
"104-94-9","RB",2.88155587764614,180.612568537198,6.69023444431199,5.29499963641199,5.29499963641199,4.32569850269549,2.72241477533653,2.72241477533653,1.77315973896078,1.77315973896078,1.11580195973976,1.11580195973976,0.603910390937856,0.603910390937856,0,0,0,0,0,11.4368981079675,0,19.2425316782008,12.1327341369232,0,10.4705304309622,123.068413908,1.22222222222222,1.77777777777778,2.22222222222222,0.142857142857143,-1.18,9,114.083,129.225338703306,5.94787723785166,2.39556174065978,1.35339301150399,54.2497811604132,5.42581632653061,0.496765893628714,5.42581632653061,0.118509658494704,0.76,0.118509658494704,0.76,-0.496765893628714,1.2774,37.4064,123.155,2,2,0,0,0,1,0,1,2,1,2,0,1,0,0,0,48,10.4705304309622,5.74951183328391,0,0,0,0,0,0,0,0,0,24.2654682738464,5.68738627468356,7.10979754127753,1,4.73686295380005,5.68738627468356,0,0,0,0,12.8434650184397,24.2654682738464,0,5.74951183328391,10.4705304309622,5.68738627468356,5.74951183328391,0,7.10979754127753,0,0,0,24.2654682738464,0,0,0,35.25,0,0,0,0,0,0,0,0,0,20.8333333333333,0.570691384997072
"105-67-9","RB",3.17167803044092,215.807662054337,6.85337115112852,5.67926440306884,5.67926440306884,4.19837730275766,2.96164066946256,2.96164066946256,2.28994094942523,2.28994094942523,1.35229525096763,1.35229525096763,0.805386579086908,0.805386579086908,0,0,0,0,5.74951183328391,5.563451491697,5.563451491697,6.06636706846161,25.9802085363045,0,5.10652739484071,122.07316494,1.22222222222222,1.88888888888889,2.33333333333333,0.25,-0.98,9,112.087,104.200919306593,6.14468827930175,2.09491740804543,1.22443464995944,54.9555211004862,9.0437037037037,0.507686936694092,9.0437037037037,0.117999323417811,0.375555555555556,0.117999323417811,0.375555555555556,-0.507686936694092,2.00904,37.5808,122.167,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,17.6961856286202,25.4772929595399,0,0,1,5.10652739484071,0,0,0,0,13.8474743993812,0,29.3260041887788,0,5.74951183328391,0,0,5.74951183328391,0,5.10652739484071,0,13.8474743993812,11.126902983394,18.1991012053848,0,0,0,20.23,0,0,0,0,0,0,0,0,0,21,0.557704395970666
"106-41-2","NRB",3.03245553203368,147.388338914672,5.98312766312544,4.13457914526769,5.72057568438239,3.7876937002347,2.23395623930051,3.02695450885786,1.47641677998315,2.39209230877484,0.826626202296146,1.35529171533438,0.441090878925851,0.705423635444968,0,0,0,0,5.74951183328391,4.47271951583241,0,24.2654682738464,0,15.9299438979493,5.10652739484071,171.95237688,1.125,1.625,2,0,-0.5,8,167.969,70.798923760879,5.63333333333333,2.1786703601108,1.23407202216066,56.0931844773343,8.73583333333333,0.507965628687595,8.73583333333333,0.115154153579009,0.29925925925926,0.115154153579009,0.29925925925926,-0.507965628687595,2.1547,35.8068,173.009,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,15.9299438979493,24.2654682738464,4.47271951583241,0,1,5.10652739484071,15.9299438979493,0,0,0,0,0,28.7381877896789,0,5.74951183328391,0,0,5.74951183328391,15.9299438979493,5.10652739484071,0,0,0,28.7381877896789,0,0,0,20.23,0,0,0,0,0,0,0,0,0.981759259259259,15.8672685185185,0.636683480826234
"106-47-8","NRB",3.03245553203368,147.388338914672,5.98312766312544,4.26471581895736,5.02064476497581,3.7876937002347,2.29902457614534,2.67698904915457,1.55155122356933,1.98798700404131,0.870005093526035,1.12198140886552,0.462780324540795,0.588768482210538,0,0,0,0,0,10.7100195884249,0,24.2654682738464,0,0,17.3346073673947,127.018876872,1.125,1.625,2,0,-0.69,8,121.526,70.798923760879,5.44679890560876,2.05266954789152,1.13801948864797,53.0745600433914,5.55611111111111,0.398727447331065,5.55611111111111,0.0406994785197214,0.721481481481482,0.0406994785197214,0.721481481481482,-0.398727447331065,1.9222,35.8644,127.574,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.73366747716218,0,0,0,0,0,0,0,0,0,11.6009398902325,24.2654682738464,10.7100195884249,0,1,0,17.2883261649161,0,0,0,0,5.73366747716218,29.2881015875878,0,0,5.73366747716218,5.68738627468356,0,11.6009398902325,0,0,0,0,24.2654682738464,5.02263331374133,0,0,26.02,0,5.55611111111111,0,0,0,0,0,0,0,13.8883333333333,0.52978608231991
"106-88-7","RB",1.9989394851789,30.6291904830907,3.69867061274927,3.39981212202658,3.39981212202658,2.43185165257814,2.0479807571046,2.0479807571046,1.36359009172534,1.36359009172534,0.857710728323662,0.857710728323662,0.303743642139493,0.303743642139493,0,0,0,0,6.1039663877483,6.60688196451292,6.42082162292601,0,0,6.92373719969062,4.73686295380005,72.057514876,2,2.6,2.6,1,-0.04,5,64.043,29.6933284343696,3.16161290322581,0.976756001981893,0.618363683662851,31.941791446997,4.85763888888889,0.373141785121128,4.85763888888889,0.080689508472653,0.634259259259259,0.080689508472653,0.634259259259259,-0.373141785121128,0.7952,20.031,72.107,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,30,4.73686295380005,0,0,0,0,0,0,0,0,0,6.92373719969062,6.42082162292601,0,12.7108483522612,1,4.73686295380005,0,0,0,0,19.4485252103649,6.60688196451292,0,0,0,0,0,0,0,12.7108483522612,4.73686295380005,0,13.3445588226166,0,0,0,0,12.53,0,0,0,0,0,0,0,0,0,9.83333333333333,0.417174722567519
"106-97-8","RB",1.97474487139159,2,3.41421356237309,3.41421356237309,3.41421356237309,1.91421356237309,1.91421356237309,1.91421356237309,1,1,0.5,0.5,0,0,0,0,0,0,0,0,12.841643245852,0,0,13.8474743993812,0,58.07825032,1,1.25,1.25,1,0,4,48.044,6.85475297227334,4,3,2,27.8340773710194,2.18055555555556,0.0653924428808517,2.18055555555556,-0.0564343704175863,1.31944444444444,0.0564343704175863,1.31944444444444,-0.0653924428808517,1.8064,20.582,58.124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26.6891176452333,0,0,0,0,0,0,0,0,0,26.6891176452333,0,0,0,0,0,0,0,0,0,0,0,26.6891176452333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.431024357671309
"107-07-3","RB",1.97474487139159,8,3.41421356237309,2.23939163088228,2.99532057690073,1.91421356237309,1.08348900792926,1.61801149175411,0.412589034254592,0.79055350726382,0.0845154254728516,0.253546276418555,0,0,0,0,0,6.60688196451292,5.88000344497034,0,0,0,0,0,16.7074672850732,80.00289246,1.75,2,2,1,0.25,4,75.474,6.85475297227334,4.25,3.25,2.25,30.2016931213038,7.74305555555556,0.395138314344288,7.74305555555556,0.0566298780724773,0.0848765432098766,0.0566298780724773,0.0848765432098766,-0.395138314344288,0.2175,17.8058,80.514,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,26,5.10652739484071,0,0,0,0,0,0,0,0,11.6009398902325,0,0,5.88000344497034,6.60688196451292,0,5.10652739484071,11.6009398902325,0,0,0,0,12.4868854094833,0,0,0,0,0,0,11.6009398902325,17.593412804324,0,0,0,0,0,0,0,20.23,0,4.93595679012346,0,0,0,0,0,0,0,8.17515432098766,0.446897610118412
"107-19-7","RB",2.43309630979564,33.0383064023161,3.41421356237309,2.23167064587613,2.23167064587613,1.91421356237309,0.958456291204924,0.958456291204924,0.36223802824035,0.36223802824035,0.0912870929175277,0.0912870929175277,0,0,0,0,0,6.60688196451292,0,0,0,0,5.92043431885564,6.42334989562026,5.10652739484071,56.026214748,2,2.25,2.25,0.333333333333333,-0.48,4,52.032,6.85475297227334,3.52,2.52,1.52,25.2625944006781,7.63888888888889,0.383665829974348,7.63888888888889,0.103467551597138,0.152777777777778,0.103467551597138,-0.152777777777778,-0.383665829974348,-0.3881,15.9188,56.064,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,22,5.10652739484071,6.60688196451292,0,0,0,0,0,0,0,6.42334989562026,5.92043431885564,0,0,0,0,5.10652739484071,0,0,0,0,0,6.60688196451292,0,0,12.3437842144759,0,0,0,0,11.7134093593536,0,12.3437842144759,0,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,14,0.374689646778013
"107-41-5","RB",3.38892410135825,61.4190118890934,6.78445705037617,5.67888424137609,5.67888424137609,3.41650221943639,2.8209576377439,2.8209576377439,2.86557977097294,2.86557977097294,0.79494662153085,0.79494662153085,0.722934398262832,0.722934398262832,11.705017198732,0,0,0,6.42082162292601,0,0,20.7712115990719,0,0,10.2130547896814,118.099379688,1.5,1.875,1.875,1,-0.08,8,104.064,23.0053904960146,7.92,2.46448491155047,5.92,50.1524291042046,9.02805555555556,0.393306012815629,9.02805555555556,0.0615773208732198,0.407407407407408,0.0615773208732198,-0.728009259259259,-0.393306012815629,0.5282,32.5956,118.176,2,2,0,0,0,0,0,0,2,2,2,0,2,0,0,0,50,10.2130547896814,0,0,0,0,0,0,0,0,0,0,20.7712115990719,6.42082162292601,11.705017198732,0,10.2130547896814,0,0,0,0,38.8970504207299,0,0,0,0,0,0,0,0,21.9180719884134,0,0,27.1920332219979,0,0,0,0,40.46,0,0,0,0,0,0,0,0,0,22.0833333333333,0.554895157676124
"108-05-4","RB",3.04648908091093,65.9483369020742,4.99156383156272,3.6009536313039,3.6009536313039,2.77005561002966,1.55219884132324,1.55219884132324,0.776099420661621,0.776099420661621,0.24929698596356,0.24929698596356,0.117354024205322,0.117354024205322,0,4.79453718407182,0,5.96930528795185,0,6.26208044842079,6.92373719969062,0,0,11.3157986373985,0,86.036779432,2,2.5,2.5,0.25,-0.79,6,80.042,14.8344668561366,5.21,2.4475296912114,3.21,36.4195416683858,9.75027777777778,0.435323431649027,9.75027777777778,0.30691520483941,0.328703703703703,0.30691520483941,-0.328703703703703,-0.435323431649027,0.693,21.963,86.09,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,34,4.73686295380005,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,6.5789356835985,0,6.92373719969062,6.26208044842079,0,9.53140013787187,5.96930528795185,0,0,0,6.92373719969062,0,12.8410161320193,0,0,0,0,0,0,5.96930528795185,9.53140013787187,0,6.92373719969062,12.8410161320193,0,0,0,26.3,0,0,0,0,0,0,0,0,0,19.1666666666667,0.346443425050646
"108-21-4","RB",3.12600665239063,66.4804058777137,5.8618073195658,4.89384685011735,4.89384685011735,3.12589765768623,2.29865108923863,2.29865108923863,1.65818754397561,1.65818754397561,0.401665913025743,0.401665913025743,0.331927305260454,0.331927305260454,0,4.79453718407182,0,12.0732716757002,0,0,6.92373719969062,0,13.8474743993812,4.73686295380005,0,102.06807956,1.57142857142857,2,2,0.8,-0.53,7,92.053,19.0935839298008,6.47,2.61092148042684,5.47,43.4740868149666,10.0319444444444,0.463155993249428,10.0319444444444,0.302379100350563,0.0254629629629628,0.302379100350563,-0.212962962962963,-0.463155993249428,0.9579,26.902,102.133,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,42,4.73686295380005,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,0,13.8474743993812,6.92373719969062,6.1039663877483,0,9.53140013787187,5.96930528795185,0,0,0,26.8751779868202,0,0,0,0,0,0,0,0,12.0732716757002,9.53140013787187,0,20.7712115990719,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,19.5,0.460747982963391
"108-42-9","NRB",3.07766043797055,168.388338914672,5.98312766312544,4.26471581895736,5.02064476497581,3.7876937002347,2.29902457614535,2.67698904915457,1.55500554726327,1.99144132773526,0.848673775718558,1.0837708785063,0.506593006036548,0.705320460451621,0,0,0,0,10.7100195884249,0,0,18.1991012053848,6.06636706846161,0,17.3346073673947,127.018876872,1.375,2.125,2.5,0,-0.69,8,121.526,64.0524865010122,5.44679890560876,2.05266954789152,1.13801948864797,53.0745600433914,5.56496913580247,0.398686301908286,5.56496913580247,0.0425955035156533,0.685185185185185,0.0425955035156533,0.685185185185185,-0.398686301908286,1.9222,35.8644,127.574,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.73366747716218,0,0,0,0,0,0,0,0,0,17.6673069586941,18.1991012053848,10.7100195884249,0,1,0,17.2883261649161,0,0,0,0,5.73366747716218,29.2881015875878,0,0,5.73366747716218,5.68738627468356,0,11.6009398902325,0,0,0,0,24.2654682738464,5.02263331374133,0,0,26.02,0,5.56496913580247,0,0,0,0,0,0,0,13.879475308642,0.52978608231991
"108-46-3","RB",3.07766043797055,166.388338914672,5.98312766312544,4.20382826775842,4.20382826775842,3.7876937002347,2.26858080054588,2.26858080054588,1.51985210318827,1.51985210318827,0.829737489499984,0.829737489499984,0.493030610132848,0.493030610132848,0,0,0,11.4990236665678,0,0,18.1991012053848,6.06636706846161,0,0,10.2130547896814,110.036779432,1,1.5,1.75,0,-1.18,8,104.064,64.0524865010122,4.9666275659824,1.73812053619634,0.90414189560934,47.019870623889,8.65305555555556,0.507823329796821,8.65305555555556,0.118763673786298,0.0879629629629632,0.118763673786298,0.0879629629629632,-0.507823329796821,1.0978,29.7716,110.112,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,0,42,10.2130547896814,11.4990236665678,0,0,0,0,0,0,0,0,6.06636706846161,12.1327341369232,6.06636706846161,0,1,10.2130547896814,0,0,0,0,0,0,24.2654682738464,0,11.4990236665678,0,0,11.4990236665678,0,10.2130547896814,0,0,0,24.2654682738464,0,0,0,40.46,0,0,0,0,0,0,0,0,0,23.3333333333333,0.524584140290977
"108-67-8","NRB",3.16567030991732,160.800515148508,6.85337115112852,6.23205080756888,6.23205080756888,4.18154055035206,3.23205080756888,3.23205080756888,2.6650635094611,2.6650635094611,1.36602540378444,1.36602540378444,1.20235026918963,1.20235026918963,0,0,0,0,0,0,16.690354475091,0,0,38.9703128044567,0,120.093900384,0.666666666666667,0.888888888888889,1.11111111111111,0.333333333333333,-0.78,9,108.099,85.7569381887915,6.34165450121655,2.21887201680218,1.56276073093311,56.5262294626868,2.1875,0.0563652847429749,2.1875,-0.0397546831624608,1.35416666666667,0.0397546831624608,1.35416666666667,-0.0563652847429749,2.61186,40.653,120.195,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,34.8894556804758,20.7712115990719,0,0,1,0,0,0,0,0,20.7712115990719,0,34.8894556804758,0,0,0,0,0,0,0,0,20.7712115990719,16.690354475091,18.1991012053848,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.493392712297448
"108-78-1","NRB",3.16567030991732,169.065177654998,6.85337115112852,4.57369159406875,4.57369159406875,4.18154055035206,2.20766619028431,2.20766619028431,1.41000686586645,1.41000686586645,0.687298334620742,0.687298334620742,0.427090518956871,0.427090518956871,0,0,0,17.8450178429595,0,0,0,0,0,14.9519355628416,17.2010024314866,126.065394192,0.666666666666667,0.888888888888889,1.11111111111111,0,-1.59,9,120.075,85.7569381887915,5.54495276653171,1.7312153761116,1.1503599398716,51.1100191533747,5.13722222222222,0.367590742812541,5.13722222222222,0.226110279528959,0.041666666666667,0.226110279528959,0.041666666666667,-0.367590742812541,-1.3818,33.0642,126.123,6,6,0,0,0,0,1,1,6,3,6,0,0,0,0,0,48,17.2010024314866,0,0,17.8450178429595,0,0,0,0,14.9519355628416,0,0,0,0,0,1,0,17.8450178429595,0,14.9519355628416,0,0,17.2010024314866,0,0,0,17.2010024314866,17.8450178429595,0,0,14.9519355628416,0,0,0,0,0,0,0,116.73,0,0,0,0,0,0,0,0,0,26,0.394014068961675
"108-88-3","RB",3.02146530972409,129.965660245338,5.11288417512236,4.38675134594813,4.38675134594813,3.39384685011735,2.41068360252296,2.41068360252296,1.65470053837925,1.65470053837925,0.940455735015306,0.940455735015306,0.534377897417612,0.534377897417612,0,0,0,0,0,0,5.563451491697,0,18.1991012053848,19.0564713366138,0,92.062600256,1,1.57142857142857,1.85714285714286,0.142857142857143,-0.78,7,84.077,47.1972525729723,4.38077170418006,1.78328603985543,1.03826413241151,43.7963452338936,2.08333333333333,0.0622490857819948,2.08333333333333,-0.0397745263236275,1.32175925925926,0.0397745263236275,1.32175925925926,-0.0622490857819948,1.99502,31.179,92.141,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,35.895286834005,6.92373719969062,0,0,1,0,0,0,0,0,6.92373719969062,0,35.895286834005,0,0,0,0,0,0,0,0,6.92373719969062,5.563451491697,30.3318353423081,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0.458806279657546
"108-94-1","RB",2.24954409473447,68.2492050600968,5.11288417512236,4.4437821963966,4.4437821963966,3.39384685011735,2.91123092641848,2.91123092641848,2.09933530637463,2.09933530637463,1.41123092641848,1.41123092641848,0.946114262594043,0.946114262594043,0,4.79453718407182,0,0,5.78324494636494,25.683286491704,6.42082162292601,0,0,0,0,98.07316494,1,1.57142857142857,1.85714285714286,0.833333333333333,-0.33,7,88.065,47.1972525729723,4.81992503748126,2.10196796132513,1.29814875001912,43.7196525463271,10.4630555555556,0.299717908973186,10.4630555555556,0.132411327598581,0.464120370370371,0.132411327598581,0.464120370370371,-0.299717908973186,1.5196,28.092,98.145,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,40,0,5.78324494636494,0,0,0,0,4.79453718407182,0,0,0,6.42082162292601,12.841643245852,12.841643245852,0,1,4.79453718407182,5.78324494636494,0,0,0,32.1041081146301,0,0,0,0,0,0,0,0,5.78324494636494,4.79453718407182,0,32.1041081146301,0,0,0,0,17.07,0,0,0,0,0,0,0,0,0,16.1666666666667,0.448625540575247
"109-00-2","RB",3.02146530972409,138.007504225305,5.11288417512236,3.70382826775842,3.70382826775842,3.39384685011735,1.98402151310059,1.98402151310059,1.21122415468392,1.21122415468392,0.645924507563591,0.645924507563591,0.353745029844852,0.353745029844852,0,0,0,5.74951183328391,0,0,6.19684357161308,18.3295777085363,0,4.98397852094721,5.10652739484071,95.03711378,1.57142857142857,2.42857142857143,2.71428571428571,0,-1.05,7,90.061,47.1972525729723,4.11806722689076,1.59893121474044,0.891824957300347,41.4452848526395,8.56972222222222,0.506342381362413,8.56972222222222,0.133360237392597,0.210648148148149,0.133360237392597,0.210648148148149,-0.506342381362413,0.7872,25.9018,95.101,1,2,0,0,0,0,1,1,2,1,2,0,0,0,0,0,36,5.10652739484071,5.74951183328391,0,0,0,0,4.98397852094721,0,0,0,0,12.1327341369232,6.19684357161308,6.19684357161308,1,5.10652739484071,0,0,4.98397852094721,0,0,0,24.5264212801494,0,5.74951183328391,0,0,5.74951183328391,0,10.0905059157879,0,0,0,24.5264212801494,0,0,0,33.12,0,0,0,0,0,0,0,0,0,18.6666666666667,0.516328871333299
"109-60-4","RB",2.82193893705918,59.100494005928,5.69867061274927,4.73071014330082,4.73071014330082,3.27005561002966,2.40403020624522,2.40403020624522,1.34004333632653,1.34004333632653,0.509449350244183,0.509449350244183,0.245790811898598,0.245790811898598,0,4.79453718407182,0,5.96930528795185,6.60688196451292,6.42082162292601,6.92373719969062,0,6.92373719969062,4.73686295380005,0,102.06807956,1.71428571428571,2.28571428571429,2.42857142857143,0.8,-0.53,7,92.053,29.0195500086539,6.47,3.65281535648994,5.47,43.4740868149666,9.98041666666667,0.46588873984265,9.98041666666667,0.302122697362845,0.192731481481481,0.302122697362845,-0.192731481481481,-0.46588873984265,0.9595,26.924,102.133,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,42,4.73686295380005,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,6.92373719969062,6.42082162292601,6.92373719969062,6.60688196451292,0,9.53140013787187,5.96930528795185,0,0,0,20.2682960223073,6.60688196451292,0,0,0,0,0,0,0,12.5761872524648,9.53140013787187,0,20.2682960223073,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,19.1666666666667,0.485245073645189
"109-86-4","RB",2.19060968716425,12.3645279766003,4.12132034355964,3.26967544833692,3.26967544833692,2.41421356237309,1.51315119107551,1.51315119107551,0.716406077576723,0.716406077576723,0.295411238149459,0.295411238149459,0.0912870929175277,0.0912870929175277,0,0,0,6.60688196451292,6.60688196451292,0,0,7.10979754127753,0,4.73686295380005,5.10652739484071,76.052429496,1.8,2.4,2.4,1,-0.08,5,68.031,11.2451124978365,4.92,3.92,3.92,31.3769142383257,7.94125,0.393980616216357,7.94125,0.0693426521286368,0.121527777777778,0.0693426521286368,0.121527777777778,-0.393980616216357,-0.3749,18.9618,76.095,1,2,0,0,0,0,0,0,2,1,2,0,2,0,0,0,32,9.84339034864075,0,0,0,0,0,0,0,0,0,0,0,7.10979754127753,13.2137639290258,0,9.84339034864075,0,0,0,0,0,20.3235614703034,0,0,0,0,0,0,0,25.4300888651441,4.73686295380005,0,0,0,0,0,0,29.46,0,0,0,0,0,0,0,0,0,14.5,0.485733670495403
"110-00-9","NRB",3.125,60.1248181126977,3.53553390593274,2.71764936722237,2.71764936722237,2.5,1.47140452079103,1.47140452079103,0.793148469923614,0.793148469923614,0.425380791638466,0.425380791638466,0.226804605813257,0.226804605813257,0,0,0,0,0,0,0,12.5263259912781,12.1327341369232,4.41715093705335,0,68.026214748,1,1.6,1.8,0,-0.72,5,64.043,22.8864353869606,2.51364485981308,0.93079919643637,0.29336361254258,30.2257323835738,4.58333333333333,0.472637769276522,4.58333333333333,0.0902023545085364,1.625,0.0902023545085364,1.625,-0.472637769276522,1.2796,18.708,68.075,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,26,4.41715093705335,0,0,0,0,0,0,0,0,0,0,12.1327341369232,0,12.5263259912781,1,4.41715093705335,0,0,0,0,0,0,24.6590601282013,0,0,0,0,0,0,0,0,0,0,29.0762110652547,0,0,0,13.14,0,0,0,0,0,0,0,0,4.58333333333333,6.91666666666667,0.446031487550146
